"9","1","50","62.7","15.2"
"9","1","51","100.2","25.8"
"9","1","52","44.1","11.3"
"9","1","53","68.4","17.6"
"9","1","54","133.8","34.4"
"9","1","55","0","0"
"9","2","1","583.1","149.9"
"9","2","2","24.4","6.3"
"9","2","3","217.2","35.5"
"9","2","4","346.1","56.6"
"9","2","5","252.9","41.4"
"9","2","6","1059.6","173.4"
"9","2","7","286.9","49"
"9","2","8","189.5","31"
"9","2","9","12.7","2.1"
"9","2","10","586.9","96"
"9","2","11","68.9","11.3"
"9","2","12","57.4","9.4"
"9","2","13","609.2","99.7"
"9","2","14","21.7","3.6"
"9","2","15","137","22.4"
"9","2","16","142","23.2"
"9","2","17","388.5","63.6"
"9","2","18","95.5","15.6"
"9","2","19","190.7","31.2"
"9","2","20","194.8","31.9"
"9","2","21","4.3","0.7"
"9","2","22","1077.7","176.3"
"9","2","23","137","22.4"
"9","2","24","16.5","2.7"
"9","2","25","23.8","3.9"
"9","2","26","199.1","32.6"
"9","2","27","63","10.3"
"9","2","28","7.2","1.2"
"9","2","29","176.1","28.8"
"9","2","30","138","22.6"
"9","2","31","707.9","115.8"
"9","2","32","4.7","1.2"
"9","2","33","0","0"
"9","3","1","4.7","1.2"
"9","3","2","670.7","109.7"
"9","3","3","37.2","6.1"
"9","3","4","107.8","17.6"
"9","3","5","214.9","35.2"
"9","3","6","356.6","58.3"
"9","3","7","47.9","7.8"
"9","3","8","707.1","115.7"
"9","3","9","162.9","27.3"
"9","3","10","219.1","35.8"
"9","3","11","4.5","0.7"
"9","3","12","391.1","64"
"9","3","13","36.1","5.9"
"9","3","14","180.5","29.5"
"9","3","15","311.1","50.9"
"9","3","16","5.7","2.6"
"9","3","17","16.7","7.5"
"9","3","18","0","0"
"9","4","1","16.7","7.5"
"9","4","2","5.7","2.6"
"9","4","3","10.7","1.7"
"9","4","4","1123.9","186.6"
"9","4","5","7.1","1.2"
"9","4","6","15.8","7.1"
"9","4","7","209","34.2"
"9","4","8","248.1","40.6"
"9","4","9","7.8","1.3"
"9","4","10","45.7","20.6"
"9","4","11","25.3","25.3"
"9","4","12","125.9","28.3"
"9","4","13","0","0"
"10","1","1","15.1","2.5"
"10","1","2","1012.7","165.7"
"10","1","3","104","17"
"10","1","4","623.1","102"
"10","1","5","13.1","2.1"
"10","1","6","334.7","54.8"
"10","1","7","122.4","20"
"10","1","8","446.5","73.1"
"10","1","9","16.9","2.8"
"10","1","10","994.4","162.7"
"10","1","11","142","23.2"
"10","1","12","137","22.4"
"10","1","13","21.7","3.6"
"10","1","14","666.6","109.1"
"10","1","15","68.9","11.3"
"10","1","16","586.9","96"
"10","1","17","12.7","2.1"
"10","1","18","189.5","31"
"10","1","19","286.9","49"
"10","1","20","1059.6","173.4"
"10","1","21","20.5","3.3"
"10","1","22","32.1","5.8"
"10","1","23","150.2","27"
"10","1","24","40.1","10.3"
"10","1","25","139.8","22.9"
"10","1","26","23.1","6.9"
"10","1","27","24.4","4"
"10","1","28","6.3","2.8"
"10","1","29","134.6","22"
"10","1","30","147.5","24.1"
"10","1","31","342","56"
"10","1","32","48.8","8"
"10","1","33","19.7","4.4"
"10","1","34","3.3","0.8"
"10","1","35","0","0"
"10","2","1","3.3","0.8"
"10","2","2","19.7","4.4"
"10","2","3","48.8","8"
"10","2","4","342","56"
"10","2","5","161","26.4"
"10","2","6","155.6","25.5"
"10","2","7","16.5","4.9"
"10","2","8","139.8","22.9"
"10","2","9","40.1","10.3"
"10","2","10","150.2","27"
"10","2","11","32.1","5.8"
"10","2","12","20.5","3.3"
"10","2","13","1059.6","173.4"
"10","2","14","286.9","49"
"10","2","15","189.5","31"
"10","2","16","12.7","2.1"
"10","2","17","586.9","96"
"10","2","18","68.9","11.3"
"10","2","19","57.4","9.4"
"10","2","20","609.2","99.7"
"10","2","21","21.7","3.6"
"10","2","22","137","22.4"
"10","2","23","142","23.2"
"10","2","24","217.5","35.6"
"10","2","25","409.2","66.9"
"10","2","26","12","2"
"10","2","27","378.9","62"
"10","2","28","16.9","2.8"
"10","2","29","446.5","73.1"
"10","2","30","122.4","20"
"10","2","31","334.7","54.8"
"10","2","32","13.1","2.1"
"10","2","33","623.1","102"
"10","2","34","104","17"
"10","2","35","392.8","64.3"
"10","2","36","177","29"
"10","2","37","451.3","73.8"
"10","2","38","963.6","157.7"
"10","2","39","166.3","27.2"
"10","2","40","23.3","3.8"
"10","2","41","111.7","18.3"
"10","2","42","176.9","28.9"
"10","2","43","38.4","6.3"
"10","2","44","150.2","24.6"
"10","2","45","271.2","44.4"
"10","2","46","12.7","2.1"
"10","2","47","46.1","7.5"
"10","2","48","130.6","21.4"
"10","2","49","4.3","0.7"
"10","2","50","38.6","6.3"
"10","2","51","198.7","32.5"
"10","2","52","29.4","4.8"
"10","2","53","55.1","9"
"10","2","54","73","12"
"10","2","55","0","0"
"10","3","1","73","12"
"10","3","2","55.1","9"
"10","3","3","100.2","16.4"
"10","3","4","8.6","1.4"
"10","3","5","134.3","22.4"
"10","3","6","673.3","110.2"
"10","3","7","37.9","6.2"
"10","3","8","670.9","109.8"
"10","3","9","381.9","62.5"
"10","3","10","235","38.5"
"10","3","11","215.6","35.3"
"10","3","12","89.3","14.6"
"10","3","13","78.8","12.9"
"10","3","14","154.8","25.3"
"10","3","15","316.7","51.8"
"10","3","16","20.9","3.4"
"10","3","17","9.6","4.3"
"10","3","18","221.4","36.2"
"10","3","19","14.6","2.4"
"10","3","20","35.6","5.8"
"10","3","21","48.7","8"
"10","3","22","43.1","7.1"
"10","3","23","42.6","7"
"10","3","24","271.8","44.5"
"10","3","25","14.2","2.3"
"10","3","26","91.6","15"
"10","3","27","119.2","19.5"
"10","3","28","179.5","29.7"
"10","3","29","172.8","28.3"
"10","3","30","13.8","6.2"
"10","3","31","212.8","49.1"
"10","3","32","167.2","27.4"
"10","3","33","37.4","6.1"
"10","3","34","137.4","22.5"
"10","3","35","111.3","18.2"
"10","3","36","333.2","54.5"
"10","3","37","29.2","4.8"
"10","3","38","117.7","19.3"
"10","3","39","332.3","85.5"
"10","3","40","55.3","14.2"
"10","3","41","134.6","22"
"10","3","42","6.6","1.1"
"10","3","43","202.9","33.2"
"10","3","44","43.2","7.1"
"10","3","45","381.6","62.4"
"10","3","46","78.5","12.8"
"10","3","47","22.5","3.7"
"10","3","48","374.8","61.3"
"10","3","49","303.5","50.2"
"10","3","50","3.3","0.5"
"10","3","51","169.6","27.8"
"10","3","52","9.4","1.9"
"10","3","53","23.9","4.8"
"10","3","54","9.8","4.4"
"10","3","55","58.8","47.9"
"10","3","56","0","0"
"10","4","1","68.6","52.3"
"10","4","2","23.9","4.8"
"10","4","3","9.4","1.9"
"10","4","4","169.6","27.8"
"10","4","5","3.3","0.5"
"10","4","6","303.5","50.2"
"10","4","7","348.6","57"
"10","4","8","99.3","16.3"
"10","4","9","0","0"
